Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3
1/7/2017 4:00,9.77,83.3,0.088,0.073,0.111,21508.86076,13776.29179,14000.96386
1/7/2017 4:10,9.56,83.9,0.089,0.066,0.13,21484.55696,13841.94529,13977.83133
1/7/2017 4:20,9.37,84.6,0.089,0.044,0.171,21332.65823,13739.81763,13948.91566
1/7/2017 4:30,9.43,84.7,0.088,0.029,0.185,21338.73418,13772.64438,14041.44578
,9.47,84.4,0.086,,0.152,21557.46835,13878.41945,14122.40964
1/7/2017 4:50,,84.0,0.086,0.059,0.145,21794.43038,13809.11854,14186.0241
1/7/2017 5:00,9.4,84.2,0.085,0.062,0.159,21703.29114,14013.37386,14561.92771
1/7/2017 5:10,9.48,83.9,0.087,0.081,,21806.58228,14126.44377,14544.57831
1/7/2017 5:20,9.46,83.9,0.085,0.029,0.122,21873.41772,14286.93009,14579.27711
,,83.9,0.09,0.04,0.108,22043.5443,14265.04559,14694.93976
1/7/2017 5:40,9.25,83.6,0.087,0.048,0.152,22414.17722,,14775.90361
1/7/2017 5:50,9.03,83.9,0.088,0.077,0.141,22961.01266,14786.62614,15255.90361
1/7/2017 6:00,9.06,83.8,0.09,0.051,0.137,23434.93671,15505.16717,
1/7/2017 6:10,8.9,84.0,0.083,0.04,0.2,23592.91139,,15313.73494
1/7/2017 6:20,8.61,84.6,0.086,,0.167,23793.41772,15311.8541,15186.50602
1/7/2017 6:30,8.63,84.7,0.088,0.062,0.152,23835.94937,15249.84802,15088.19277
1/7/2017 6:40,8.6,84.3,0.089,0.066,0.141,23969.62025,15253.49544,15001.44578
1/7/2017 6:50,8.46,84.8,0.087,0.07,0.134,,14644.3769,14868.43373
1/7/2017 7:00,8.38,85.2,0.089,,0.152,23501.77215,14294.22492,14671.80723
1/7/2017 7:10,8.36,85.6,0.089,0.04,0.163,23204.05063,14429.17933,13879.51807
1/7/2017 7:20,8.51,85.8,0.087,0.04,0.134,23082.53165,14378.1155,13081.44578
1/7/2017 7:30,8.49,85.4,0.088,0.037,0.122,23009.62025,13812.76596,12092.53012
1/7/2017 7:40,8.41,84.9,0.09,0.062,0.171,23046.07595,13754.40729,11363.85542
1/7/2017 7:50,8.41,84.6,0.09,0.066,0.148,22730.12658,13692.40122,11045.78313
1/7/2017 8:00,8.36,84.8,0.097,0.073,0.223,23021.77215,14064.43769,10959.03614
1/7/2017 8:10,8.4,85.1,0.09,0.593,0.53,23750.88608,14553.19149,11306.0241
1/7/2017 8:20,8.47,85.0,0.089,,3.95,24291.64557,15005.47112,11589.39759
1/7/2017 8:30,8.48,84.5,0.091,8.92,,24783.79747,15319.14894,
1/7/2017 8:40,8.4,84.2,0.088,22.16,20.75,25512.91139,15760.48632,12231.3253
1/7/2017 8:50,8.37,84.2,0.088,55.55,44.16,26096.20253,15826.13982,12410.60241
1/7/2017 9:00,8.43,83.9,0.085,76.5,51.8,26679.49367,16526.44377,12861.68675
1/7/2017 9:10,8.57,83.4,0.085,63.67,38.59,27724.55696,17376.29179,
1/7/2017 9:20,8.48,83.4,0.087,53.27,31.65,30203.5443,16227.35562,13630.84337
1/7/2017 9:30,8.66,83.2,0.089,99.6,41.97,30926.58228,16526.44377,13839.03614
1/7/2017 9:40,8.7,82.1,0.091,159.3,47.6,31236.4557,16737.99392,14024.09639
1/7/2017 9:50,9.02,82.0,0.089,196.8,51.81,31649.62025,17007.90274,14278.55422
1/7/2017 10:00,9.36,81.0,0.093,222.1,54.29,,17358.05471,14839.51807
1/7/2017 10:10,9.68,80.1,0.089,,53.12,31765.06329,19287.53799,15024.57831
1/7/2017 10:20,10.08,79.7,0.092,260.7,51.14,31837.97468,20057.14286,15290.60241
1/7/2017 10:30,10.44,78.6,0.091,283.7,52.52,32299.74684,20093.61702,15608.6747
1/7/2017 10:40,,77.3,0.092,300.3,56.03,33010.63291,20305.16717,15730.12048
,11.38,76.3,0.087,313.5,58.07,33302.27848,20440.12158,15932.53012
1/7/2017 11:00,11.88,73.8,0.088,341.1,60.48,33417.72152,20735.56231,15938.31325
1/7/2017 11:10,12.19,71.7,0.095,362.1,63.81,33606.07595,21012.76596,16204.33735
1/7/2017 11:20,12.5,72.2,0.088,376.0,66.11,,21202.43161,16505.06024
1/7/2017 11:30,12.88,72.1,0.091,392.8,68.13,33745.82278,21060.18237,16753.73494
1/7/2017 11:40,13.39,71.6,,409.0,71.4,34128.60759,21319.14894,16904.09639
1/7/2017 11:50,13.64,70.6,,416.0,76.5,34013.16456,21180.54711,16909.87952
1/7/2017 12:00,14.08,69.95,0.088,429.1,81.3,34067.8481,21198.78419,16979.27711
1/7/2017 12:10,14.41,69.28,0.087,444.5,84.0,34456.70886,21446.80851,17048.6747
1/7/2017 12:20,14.55,67.78,0.087,454.8,88.5,34371.64557,21527.05167,17268.43373
1/7/2017 12:30,14.65,67.51,0.083,462.5,88.7,34043.5443,21589.05775,17308.91566
1/7/2017 12:40,14.86,66.21,0.083,345.1,96.7,33946.32911,21738.60182,17349.39759
1/7/2017 12:50,14.9,65.58,0.088,251.2,134.6,33314.43038,21775.07599,17372.53012
1/7/2017 13:00,15.04,64.71,0.078,333.3,211.5,33460.25316,21293.61702,17332.04819
1/7/2017 13:10,15.23,61.94,0.078,271.6,202.3,33648.60759,21403.03951,17326.26506
1/7/2017 13:20,14.9,62.1,0.076,199.4,199.1,33496.70886,21147.72036,17204.81928
1/7/2017 13:30,14.78,61.9,0.078,279.9,205.5,33466.32911,21129.48328,17401.44578
1/7/2017 13:40,14.78,60.73,0.078,239.3,181.4,33551.39241,21184.19453,17499.75904
1/7/2017 13:50,14.84,60.3,,206.9,201.5,33296.20253,20830.39514,17407.22892
1/7/2017 14:00,14.74,62.27,0.077,182.6,171.7,32761.51899,20622.4924,17314.6988
1/7/2017 14:10,14.71,62.47,0.078,230.5,189.4,32573.16456,20684.49848,
1/7/2017 14:20,14.82,62.44,0.079,194.0,194.3,32688.60759,20677.20365,17401.44578
1/7/2017 14:30,14.83,63.04,0.074,166.0,166.2,32457.72152,20553.19149,17493.9759
1/7/2017 14:40,14.81,63.77,0.077,155.7,149.8,32251.13924,20669.90881,17742.6506
1/7/2017 14:50,14.84,65.68,0.074,138.4,138.7,31837.97468,20297.87234,17655.90361
1/7/2017 15:00,14.92,66.81,0.075,163.5,133.5,31886.58228,20195.74468,17465.06024
1/7/2017 15:10,14.89,67.61,0.074,175.2,116.6,32099.24051,19860.18237,17436.14458
1/7/2017 15:20,14.97,67.31,0.075,190.0,122.1,31862.27848,,17418.79518
1/7/2017 15:30,15.12,66.11,,253.5,191.0,31455.18987,,17372.53012
1/7/2017 15:40,15.46,65.78,0.076,315.7,276.7,,19907.59878,17285.78313
1/7/2017 15:50,15.57,,,299.7,299.9,30531.64557,19772.64438,17268.43373
1/7/2017 16:00,15.48,64.87,0.075,282.8,306.1,30574.17722,19732.5228,17360.96386
1/7/2017 16:10,15.57,64.94,0.077,262.0,295.5,30562.02532,19608.51064,17204.81928
,15.44,65.04,0.072,237.6,272.2,30318.98734,19546.50456,17355.18072
1/7/2017 16:30,15.26,65.38,0.078,213.4,247.4,30434.43038,19575.68389,17285.78313
1/7/2017 16:40,15.19,65.61,0.077,174.3,201.6,30786.83544,19630.39514,17499.75904
1/7/2017 16:50,15.08,66.31,0.08,116.5,132.2,,20002.43161,17667.46988
1/7/2017 17:00,14.92,66.94,0.072,87.9,,31746.83544,20710.0304,18477.10843
1/7/2017 17:10,14.89,66.98,0.072,111.0,132.2,33077.46835,21107.59878,19789.87952
1/7/2017 17:20,14.84,67.21,0.074,96.2,116.2,34541.77215,22088.7538,21999.03614
1/7/2017 17:30,14.77,67.75,0.078,,89.9,37367.08861,23919.75684,23757.10843
1/7/2017 17:40,14.62,68.28,0.075,51.03,61.94,39657.72152,25178.1155,24936.86747
1/7/2017 17:50,14.45,68.81,0.073,34.82,41.89,41006.58228,25787.23404,25330.12048
1/7/2017 18:00,14.23,69.95,0.077,14.88,15.12,41468.35443,26126.44377,25781.20482
1/7/2017 18:10,14.06,70.9,0.073,8.43,8.52,41589.87342,26079.02736,25873.73494
1/7/2017 18:20,13.86,72.0,0.075,4.041,4.102,41662.78481,26130.09119,25758.07229
1/7/2017 18:30,13.66,73.0,0.077,1.449,1.48,41559.49367,26035.25836,25729.15663
1/7/2017 18:40,13.44,73.6,0.077,0.315,0.337,41535.18987,25911.2462,25862.16867
1/7/2017 18:50,12.96,76.1,0.078,0.077,0.108,41687.08861,26060.79027,25948.91566
1/7/2017 19:00,12.63,77.0,0.079,0.059,0.1,41480.50633,25882.06687,25908.43373
1/7/2017 19:10,12.23,,0.076,0.073,0.089,40976.20253,25688.7538,25867.95181
1/7/2017 19:20,11.97,79.2,0.08,0.059,0.085,40660.25316,25783.58663,26000.96386
1/7/2017 19:30,11.8,80.0,0.076,0.059,0.104,40775.6962,25834.65046,
1/7/2017 19:40,11.77,80.0,0.075,0.077,0.096,40429.36709,25801.82371,25821.68675
1/7/2017 19:50,11.56,80.4,0.078,0.081,0.089,40757.46835,25422.4924,25434.21687
1/7/2017 20:00,11.64,81.8,0.078,0.044,0.119,40951.89873,25455.31915,
1/7/2017 20:10,12.34,81.2,0.077,0.095,0.07,,25108.81459,25578.79518
1/7/2017 20:20,12.56,79.0,0.078,0.044,0.137,40447.59494,24849.84802,25468.91566
1/7/2017 20:30,12.72,77.6,0.076,0.029,0.074,40800.0,25054.10334,25526.74699
1/7/2017 20:40,12.72,,0.077,0.062,0.152,40490.12658,25243.769,
1/7/2017 20:50,12.84,76.5,0.077,0.04,0.119,40490.12658,25108.81459,
1/7/2017 21:00,12.93,76.4,0.076,0.059,0.134,40265.31646,24970.21277,25601.92771
1/7/2017 21:10,12.87,77.2,,0.051,0.13,40034.43038,24838.90578,25457.3494
1/7/2017 21:20,12.94,77.6,0.076,0.044,0.126,39590.88608,24729.48328,25150.84337
,13.17,77.3,0.077,,0.141,39159.49367,24536.17021,25029.39759
,13.24,77.2,0.078,0.04,0.126,38497.21519,24240.72948,24728.6747
1/7/2017 21:50,13.27,77.3,0.077,0.048,0.148,37816.70886,23894.22492,24404.81928
1/7/2017 22:00,13.22,77.7,0.076,0.048,0.122,37549.36709,23923.40426,24375.90361
,,78.1,0.078,0.07,0.159,,23675.37994,23826.50602
1/7/2017 22:20,13.1,77.9,0.077,0.059,0.126,36364.55696,23058.96657,
1/7/2017 22:30,12.9,,0.079,0.062,0.145,35671.89873,22723.40426,23433.25301
,12.88,78.7,0.079,0.081,0.104,35021.77215,22096.04863,22883.85542
1/7/2017 22:50,12.92,79.0,0.079,0.055,0.148,34468.86076,21614.58967,22548.43373
1/7/2017 23:00,13.08,78.9,,0.055,0.13,33812.65823,21125.83587,22074.21687
,13.24,78.9,0.078,0.051,0.148,32955.94937,20844.9848,21727.22892
1/7/2017 23:20,,79.0,0.084,0.07,0.134,31868.35443,20316.10942,21339.75904
1/7/2017 23:30,13.7,78.5,0.084,0.048,0.145,30914.43038,,20686.26506
1/7/2017 23:40,13.83,,0.084,0.048,0.156,30203.5443,19546.50456,20298.79518
1/7/2017 23:50,13.89,78.3,0.081,0.073,0.111,29401.51899,19145.28875,19870.84337
,14.07,78.2,0.081,0.048,0.13,28332.1519,18386.62614,19032.28916
1/8/2017 0:10,14.19,77.8,0.085,0.044,0.111,27791.39241,17934.3465,18639.03614
1/8/2017 0:20,14.27,,0.087,0.033,0.122,26831.39241,17536.77812,18060.72289
1/8/2017 0:30,14.34,77.7,0.092,0.055,0.134,26296.70886,17310.6383,17626.98795
,14.37,77.9,0.089,0.04,0.137,25585.82278,16851.06383,17141.20482
1/8/2017 0:50,14.4,78.2,0.094,0.048,0.108,24966.07595,16508.20669,16730.60241
1/8/2017 1:00,14.45,77.7,0.091,0.044,0.148,24631.89873,16099.69605,16516.62651
1/8/2017 1:10,14.51,77.3,0.09,0.048,0.096,24194.43038,15767.78116,16215.90361
1/8/2017 1:20,14.5,77.4,0.094,0.011,,23854.17722,15643.769,16163.85542
1/8/2017 1:30,14.48,77.3,0.094,0.066,0.126,23416.70886,15289.9696,15967.22892
1/8/2017 1:40,14.43,76.0,0.089,0.066,0.137,23009.62025,15147.72036,15851.56627
1/8/2017 1:50,14.28,74.0,0.088,0.044,0.13,22736.20253,15005.47112,15631.80723
1/8/2017 2:00,14.12,74.4,,0.04,0.141,22183.29114,14684.49848,15400.48193
1/8/2017 2:10,14.13,74.7,0.082,0.048,0.108,22152.91139,14534.95441,15209.63855
1/8/2017 2:20,14.17,74.7,0.091,0.022,0.141,21721.51899,14060.79027,15076.62651
1/8/2017 2:30,14.27,74.7,0.092,0.055,0.115,21642.53165,13973.25228,15105.54217
1/8/2017 2:40,14.3,73.9,0.09,0.062,0.111,21612.1519,13703.34347,14799.03614
,14.31,72.7,0.092,0.048,0.126,21593.92405,13477.20365,14538.79518
1/8/2017 3:00,14.22,71.4,0.083,0.044,0.141,21247.59494,13334.95441,14666.0241
1/8/2017 3:10,,72.4,0.089,0.029,0.204,21162.53165,13502.73556,14666.0241
1/8/2017 3:20,14.15,72.3,0.091,0.04,0.137,20773.67089,13371.42857,14613.9759
1/8/2017 3:30,14.03,73.1,0.086,0.059,0.2,20621.77215,13075.98784,14423.13253
1/8/2017 3:40,13.79,74.5,0.083,0.073,0.145,20694.68354,13127.05167,14330.60241
1/8/2017 3:50,13.68,75.2,0.087,0.037,0.159,20488.10127,13032.21884,14301.68675
1/8/2017 4:00,13.58,75.9,0.088,,0.111,20615.6962,13061.39818,14365.3012
1/8/2017 4:10,13.59,76.2,0.086,0.037,,20712.91139,13006.68693,14307.46988
1/8/2017 4:20,13.52,76.6,0.09,0.048,0.122,20749.36709,13043.16109,14105.06024
1/8/2017 4:30,13.47,76.5,0.092,0.073,0.145,20749.36709,12988.44985,14128.19277
1/8/2017 4:40,13.44,76.3,0.09,0.07,0.182,20682.53165,12930.09119,14093.49398
1/8/2017 4:50,13.43,75.3,0.106,0.04,0.119,20621.77215,12831.61094,14203.37349
1/8/2017 5:00,13.38,74.1,0.098,,0.141,20773.67089,12868.08511,14307.46988
1/8/2017 5:10,13.36,73.7,0.1,0.077,0.137,20664.3038,12904.55927,14266.98795
1/8/2017 5:20,13.3,72.6,0.09,0.051,0.141,20700.75949,12988.44985,14457.83133
1/8/2017 5:30,13.19,72.7,0.09,0.055,0.141,20785.82278,,14544.57831
1/8/2017 5:40,13.16,72.4,0.088,0.059,0.104,21253.67089,13200.0,14723.85542
1/8/2017 5:50,13.07,,0.092,0.059,0.134,21849.11392,13535.56231,15128.6747
1/8/2017 6:00,12.99,72.5,0.094,0.044,0.141,22602.53165,14166.56535,15267.46988
1/8/2017 6:10,13.06,72.3,0.09,0.033,0.163,22736.20253,13991.48936,15128.6747
1/8/2017 6:20,13.24,70.8,0.084,0.077,0.156,22560.0,13750.75988,15018.79518
1/8/2017 6:30,13.26,69.98,0.091,0.04,0.174,22882.02532,13933.1307,14932.04819
1/8/2017 6:40,13.37,70.2,0.088,0.037,0.167,22657.21519,13783.58663,14602.40964
1/8/2017 6:50,13.61,68.45,0.09,0.048,0.171,21830.88608,13170.82067,14203.37349
1/8/2017 7:00,13.54,68.61,0.092,0.088,0.145,20785.82278,12488.7538,13867.95181
,13.54,68.95,0.09,0.044,0.152,20032.40506,12029.17933,12977.3494
1/8/2017 7:20,13.66,69.15,0.086,0.037,0.156,19692.1519,11981.76292,11895.90361
1/8/2017 7:30,13.8,68.01,0.092,0.062,0.126,19430.88608,11606.07903,10901.20482
1/8/2017 7:40,13.74,,0.09,0.051,0.152,19522.02532,11438.29787,10519.51807
1/8/2017 7:50,13.47,68.88,0.091,0.106,0.111,19570.63291,11533.1307,10554.21687
1/8/2017 8:00,13.3,68.71,0.099,0.113,0.178,20117.46835,11704.55927,10560.0
1/8/2017 8:10,13.02,67.81,0.087,0.388,0.427,20220.75949,12273.55623,
1/8/2017 8:20,12.4,69.58,0.085,2.229,,20567.08861,12240.72948,10953.25301
1/8/2017 8:30,12.34,69.75,0.085,6.028,5.867,21593.92405,12568.99696,11271.3253
1/8/2017 8:40,12.39,69.08,0.087,11.26,10.76,22104.3038,12941.03343,11595.18072
,12.44,70.1,0.087,25.75,22.12,22316.96203,12922.79635,11861.20482
1/8/2017 9:00,13.2,69.08,0.093,51.31,36.6,,13331.30699,12352.77108
1/8/2017 9:10,13.57,65.68,0.096,66.06,39.61,23580.75949,13714.28571,12607.22892
1/8/2017 9:20,13.82,64.97,0.088,81.4,43.31,24419.24051,,12838.55422
1/8/2017 9:30,13.8,64.61,,72.6,44.84,26017.21519,12382.97872,13665.54217
1/8/2017 9:40,13.85,,0.08,116.6,65.76,26764.55696,12817.02128,14006.74699
1/8/2017 9:50,14.24,64.01,0.096,124.7,74.8,27293.16456,13243.769,14266.98795
1/8/2017 10:00,14.19,64.44,0.081,104.6,93.5,27973.67089,13619.45289,14498.31325
1/8/2017 10:10,14.39,64.47,,154.4,117.8,29043.03797,14075.37994,14827.95181
1/8/2017 10:20,14.75,64.27,0.079,217.0,118.4,29662.78481,14516.71733,15128.6747
1/8/2017 10:30,14.87,64.94,0.079,161.9,122.5,30264.3038,14990.88146,15458.31325
1/8/2017 10:40,14.72,65.34,0.077,90.9,72.2,30853.67089,15220.66869,15718.55422
1/8/2017 10:50,14.69,65.04,0.081,183.8,125.0,31449.11392,15472.34043,16036.62651
1/8/2017 11:00,15.14,63.17,0.079,308.3,168.4,31601.01266,15771.42857,16186.98795
1/8/2017 11:10,15.28,61.77,0.081,149.7,113.7,31649.62025,16427.96353,16343.13253
1/8/2017 11:20,15.32,61.7,0.078,204.4,167.6,32135.6962,16530.09119,16314.21687
,15.42,61.1,0.08,167.3,144.3,,16858.35866,16493.49398
1/8/2017 11:40,15.41,61.04,0.076,205.4,,32743.29114,16942.24924,16904.09639
1/8/2017 11:50,15.66,60.2,0.075,283.0,131.4,,17106.38298,17418.79518
1/8/2017 12:00,15.79,57.1,0.078,304.2,90.9,32561.01266,17040.72948,17239.51807
1/8/2017 12:10,,56.59,0.076,,95.2,32791.89873,17285.10638,17395.66265
1/8/2017 12:20,16.02,56.59,0.08,420.5,101.3,32804.05063,17252.27964,17395.66265
1/8/2017 12:30,16.11,55.96,0.077,344.0,121.7,32834.43038,17292.40122,17517.10843
1/8/2017 12:40,16.08,55.49,0.077,238.4,118.9,33138.22785,17146.50456,17644.33735
1/8/2017 12:50,16.14,56.16,0.078,297.4,100.6,33338.73418,16920.36474,17488.19277
1/8/2017 13:00,16.18,55.73,0.076,230.3,105.1,33484.55696,16584.80243,17453.49398
1/8/2017 13:10,16.13,55.96,0.079,329.4,142.1,33496.70886,17146.50456,17748.43373
1/8/2017 13:20,16.16,55.93,0.079,209.7,123.6,33277.97468,17113.67781,17881.44578
1/8/2017 13:30,15.98,,0.078,244.6,114.3,33107.8481,17066.2614,17869.87952
1/8/2017 13:40,16.03,58.06,0.077,261.9,142.1,,17128.26748,17846.74699
1/8/2017 13:50,15.96,57.96,0.077,232.2,125.7,33107.8481,17212.15805,17881.44578
1/8/2017 14:00,15.98,56.39,0.079,175.5,104.2,32743.29114,17259.57447,17765.78313
1/8/2017 14:10,16.07,,0.075,298.8,108.6,32573.16456,16898.48024,17765.78313
1/8/2017 14:20,16.02,57.86,0.076,230.9,114.7,32305.82278,16876.59574,17655.90361
1/8/2017 14:30,15.75,59.07,,227.5,118.7,32579.24051,16894.83283,17719.51807
1/8/2017 14:40,15.68,59.2,0.077,167.3,99.8,32141.77215,,17551.80723
1/8/2017 14:50,15.65,59.7,0.077,204.5,85.4,32014.17722,16949.54407,17187.46988
1/8/2017 15:00,15.7,59.77,0.079,139.7,85.6,31880.50633,16810.94225,17164.33735
,15.58,60.3,0.075,86.3,83.4,31515.94937,16562.91793,17123.85542
1/8/2017 15:20,15.55,61.04,0.076,157.7,124.7,31285.06329,16424.31611,17013.9759
1/8/2017 15:30,15.73,60.67,,251.4,223.2,31297.21519,16573.86018,16956.14458
1/8/2017 15:40,,59.23,0.075,220.3,210.0,31133.16456,,16909.87952
1/8/2017 15:50,15.83,60.1,0.074,140.4,138.3,31078.48101,,16898.31325
1/8/2017 16:00,15.78,60.63,0.075,191.5,200.8,31181.77215,16355.0152,16869.39759
1/8/2017 16:10,15.8,60.63,0.076,133.4,139.1,31163.5443,16190.88146,16828.91566
1/8/2017 16:20,15.7,61.77,0.075,73.9,73.4,30233.92405,17077.20365,16788.43373
,15.64,63.57,0.075,141.6,156.1,29778.22785,17693.61702,16979.27711
1/8/2017 16:40,15.68,64.71,0.075,116.0,124.9,30252.1519,17919.75684,17008.19277
1/8/2017 16:50,15.74,65.34,0.073,214.7,242.9,30069.87342,17872.34043,17262.6506
1/8/2017 17:00,15.84,65.21,0.076,,227.2,30732.1519,18113.06991,18112.77108
1/8/2017 17:10,15.85,64.74,0.074,183.4,211.4,31831.89873,18528.87538,19315.66265
1/8/2017 17:20,15.8,65.44,0.075,153.8,178.1,33265.82278,19699.69605,
1/8/2017 17:30,15.77,,,114.3,133.6,35969.62025,21614.58967,23664.57831
1/8/2017 17:40,15.7,,0.074,97.2,112.3,38418.22785,22967.78116,24786.50602
,15.56,68.78,0.071,58.3,67.63,39256.70886,23624.31611,25012.04819
1/8/2017 18:00,15.4,70.1,0.068,26.82,28.13,40313.92405,24149.54407,25341.68675
1/8/2017 18:10,15.32,71.5,0.07,11.23,11.62,40629.87342,24127.65957,25399.51807
1/8/2017 18:20,15.25,72.3,0.069,3.411,3.627,40508.35443,23894.22492,25399.51807
1/8/2017 18:30,15.21,72.6,0.068,0.856,0.964,40617.72152,23992.70517,25272.28916
1/8/2017 18:40,15.2,72.9,0.071,0.231,0.208,41079.49367,24109.42249,25359.03614
1/8/2017 18:50,15.18,72.6,0.068,0.07,0.122,40988.35443,24003.64742,25428.43373
1/8/2017 19:00,15.19,72.8,0.07,0.048,0.085,41194.93671,24496.04863,
1/8/2017 19:10,15.17,,0.073,0.062,0.104,41237.46835,24627.35562,25544.09639
1/8/2017 19:20,15.18,72.9,0.073,0.055,,41608.10127,24817.02128,25659.75904
1/8/2017 19:30,15.22,73.3,0.073,0.081,0.074,41662.78481,24831.61094,25653.9759
1/8/2017 19:40,15.22,,0.069,0.048,0.082,41650.63291,24641.94529,25723.37349
1/8/2017 19:50,15.17,74.6,0.072,0.048,0.089,41796.4557,24656.53495,25729.15663
1/8/2017 20:00,15.18,74.7,0.072,0.066,0.111,41419.74684,24558.05471,25503.61446
,15.22,74.4,0.073,0.04,0.119,41085.56962,24729.48328,25474.6988
1/8/2017 20:20,15.24,73.9,0.077,,0.13,41140.25316,24827.96353,
,15.25,73.6,0.075,0.051,0.141,41079.49367,24780.54711,25474.6988
1/8/2017 20:40,15.3,74.4,0.073,0.073,0.122,40866.83544,,25393.73494
1/8/2017 20:50,15.27,74.5,0.075,0.11,0.104,40982.27848,24722.18845,25544.09639
1/8/2017 21:00,15.27,74.7,,0.084,0.119,40830.37975,24554.40729,25191.3253
1/8/2017 21:10,15.24,,0.072,0.073,0.122,40587.34177,24587.23404,24850.12048
1/8/2017 21:20,15.29,74.7,0.072,0.095,0.13,40010.12658,24532.5228,24566.74699
1/8/2017 21:30,15.31,75.2,0.075,0.059,0.119,39469.36709,24007.29483,24474.21687
1/8/2017 21:40,15.3,75.5,0.075,0.055,0.152,38752.40506,23832.21884,24300.72289
1/8/2017 21:50,15.29,76.9,0.074,0.102,0.122,37889.62025,23573.25228,23982.6506
,15.18,77.5,0.076,0.051,0.104,37361.01266,23204.86322,23520.0
1/8/2017 22:10,15.14,78.5,0.073,0.051,0.178,36619.74684,22734.3465,23236.62651
1/8/2017 22:20,15.1,79.0,0.075,0.04,0.115,36267.34177,22413.37386,22878.07229
1/8/2017 22:30,15.09,79.1,0.078,0.055,0.141,35441.01266,21782.37082,22328.6747
1/8/2017 22:40,15.12,79.0,0.075,0.044,0.134,34900.25316,21286.32219,21935.42169
1/8/2017 22:50,15.23,76.9,0.078,0.055,0.141,33988.86076,21096.65653,
1/8/2017 23:00,15.27,75.3,0.077,0.073,0.126,32664.3038,20556.83891,21091.08434
,15.29,73.8,0.074,0.051,0.145,31509.87342,20038.90578,20449.15663
1/8/2017 23:20,15.28,,0.076,0.077,0.156,30221.77215,19448.02432,20009.63855
1/8/2017 23:30,15.18,73.1,0.074,0.084,0.082,29608.10127,18926.44377,19656.86747
1/8/2017 23:40,15.14,72.5,0.074,0.095,0.152,28751.39241,18466.8693,19200.0
1/8/2017 23:50,15.11,71.4,0.077,0.055,0.122,27754.93671,17700.91185,18506.0241
1/9/2017 0:00,15.11,71.3,0.076,0.033,0.156,27268.86076,17387.23404,17898.79518
1/9/2017 0:10,15.11,71.4,0.076,0.07,0.111,26746.32911,16880.24316,17453.49398
1/9/2017 0:20,15.08,71.0,0.074,0.062,0.152,25828.86076,16511.8541,17170.12048
1/9/2017 0:30,15.02,71.1,0.075,0.055,0.152,25294.17722,16081.45897,
1/9/2017 0:40,15.05,71.1,0.078,0.059,0.134,24820.25316,15457.75076,
1/9/2017 0:50,15.1,71.1,0.076,0.081,0.134,24455.6962,15286.32219,16192.77108
1/9/2017 1:00,15.09,,0.072,0.066,0.137,,14735.56231,15811.08434
1/9/2017 1:10,15.13,70.1,,0.048,0.111,23210.12658,14596.96049,15620.24096
1/9/2017 1:20,15.12,69.34,0.074,0.07,0.119,22869.87342,14316.10942,15487.22892
1/9/2017 1:30,15.04,69.11,0.075,0.055,0.13,22444.55696,13874.77204,15169.15663
1/9/2017 1:40,15.01,,,0.066,0.137,22268.35443,13663.22188,15036.14458
1/9/2017 1:50,14.98,69.8,0.076,0.07,0.141,22116.4557,13582.97872,14955.18072
1/9/2017 2:00,14.97,68.97,0.072,0.055,0.145,22086.07595,13404.25532,14880.0
1/9/2017 2:10,14.99,,0.074,0.051,0.137,,13200.0,14810.60241
1/9/2017 2:20,14.94,69.57,0.079,0.077,0.145,21849.11392,12988.44985,14729.63855
1/9/2017 2:30,14.96,69.47,0.074,0.066,,21557.46835,12937.38602,14613.9759
1/9/2017 2:40,14.99,68.54,0.074,0.091,0.171,21259.74684,12733.1307,14157.10843
1/9/2017 2:50,14.96,69.44,0.076,0.066,,21162.53165,12638.29787,14070.36145
1/9/2017 3:00,15.02,70.2,0.075,0.062,0.145,21095.6962,12711.2462,13983.61446
1/9/2017 3:10,14.99,71.9,0.077,0.051,0.163,20943.79747,12751.36778,
1/9/2017 3:20,14.97,72.9,0.073,0.084,0.137,20718.98734,12579.93921,13792.77108
1/9/2017 3:30,14.95,73.0,0.077,0.055,0.134,20646.07595,12426.74772,13746.50602
1/9/2017 3:40,14.91,72.8,0.073,0.055,0.204,20664.3038,12423.1003,13694.45783
1/9/2017 3:50,14.87,72.4,0.072,0.048,0.148,20433.41772,12481.45897,13729.15663
1/9/2017 4:00,14.88,72.1,0.075,0.066,0.134,20615.6962,12612.76596,13792.77108
1/9/2017 4:10,14.84,72.1,0.075,0.066,0.126,20482.02532,12455.92705,13856.38554
1/9/2017 4:20,14.8,72.0,0.073,0.066,0.152,20518.48101,12339.20973,13850.60241
1/9/2017 4:30,14.78,72.3,0.072,0.102,0.122,19594.93671,,13769.63855
1/9/2017 4:40,14.81,72.1,0.073,0.055,0.108,19576.70886,12499.69605,
1/9/2017 4:50,14.94,70.6,0.07,,0.13,19637.46835,12616.41337,13682.89157
1/9/2017 5:00,14.98,71.3,0.075,0.059,0.145,19594.93671,12827.96353,13856.38554
1/9/2017 5:10,14.9,,0.073,0.059,0.145,19898.73418,12820.66869,13948.91566
1/9/2017 5:20,14.92,70.6,0.072,0.059,0.185,19935.18987,12973.86018,13995.18072
